0	31990671	31990676	0	Bosna
0	31990677	31990682	1	river
0	31990683	31990685	1	in
0	31990688	31990695	1	Ilidža
0	31990698	31990702	1	File
0	31990702	31990703	0	:
0	31990703	31990709	0	Rimski
0	31990710	31990714	1	most
0	31990714	31990715	0	.
0	31990715	31990718	0	jpg
0	31990745	31990750	0	Roman
0	31990751	31990757	1	bridge
0	31990760	31990764	1	over
0	31990765	31990770	1	Bosna
0	31990771	31990776	1	river
0	31990777	31990779	1	in
0	31990782	31990789	1	Ilidža
0	31990806	31990816	1	References
